"Id","ProjId","ProjName","CommitSha","FileName","Type","ActionScript","SrcLine","DestLine","BlockLength","ActionId"
"15145","30","tensorflow","ba97ee847d9baca0ac3b7eab5c6bad93e70a2882","pom.xml","update","{'src_line': 9, 'dest_line': 9, 'mode': 'update', 'str_diff': [[[21, 21]], [[21, 21]]], 'indent_offset': 0, 'edit_action': 'Update line 9 to line 9'}","9","9",,
"15146","30","tensorflow","bc0a56da15eed8738e8a53e2dd340030332df28a","base-colors.xml","update","{'src_line': 3, 'dest_line': 3, 'mode': 'update', 'str_diff': [[[20, 46]], [[20, 59]]], 'indent_offset': 0, 'edit_action': 'Update line 3 to line 3'}","3","3",,
"15147","30","tensorflow","bc0a56da15eed8738e8a53e2dd340030332df28a","base-strings.xml","update","{'src_line': 3, 'dest_line': 3, 'mode': 'update', 'str_diff': [[[20, 46]], [[20, 59]]], 'indent_offset': 0, 'edit_action': 'Update line 3 to line 3'}","3","3",,
"15148","30","tensorflow","bc0a56da15eed8738e8a53e2dd340030332df28a","colors.xml","update","{'src_line': 3, 'dest_line': 3, 'mode': 'update', 'str_diff': [[[20, 46]], [[20, 59]]], 'indent_offset': 0, 'edit_action': 'Update line 3 to line 3'}","3","3",,
"15149","30","tensorflow","bc0a56da15eed8738e8a53e2dd340030332df28a","template-dimens.xml","update","{'src_line': 2, 'dest_line': 2, 'mode': 'update', 'str_diff': [[[21, 47]], [[21, 60]]], 'indent_offset': 0, 'edit_action': 'Update line 2 to line 2'}","2","2",,
"15150","30","tensorflow","bc0a56da15eed8738e8a53e2dd340030332df28a","template-styles.xml","update","{'src_line': 2, 'dest_line': 2, 'mode': 'update', 'str_diff': [[[21, 47]], [[21, 60]]], 'indent_offset': 0, 'edit_action': 'Update line 2 to line 2'}","2","2",,
"15151","30","tensorflow","bcb940dfc2987c3020045e559a004b3179ec1c41","pom.xml","update","{'src_line': 9, 'dest_line': 9, 'mode': 'update', 'str_diff': [[[21, 21]], [[21, 21]]], 'indent_offset': 0, 'edit_action': 'Update line 9 to line 9'}","9","9",,
"15152","30","tensorflow","bf2365e7cbcb54bc06baaae5c6d3fef7236626c4","AndroidManifest.xml","c_update","{'src_line': 56, 'dest_line': 66, 'mode': 'c_update', 'edit_action': 'Update line 56 to line 66', 'str_diff': [[[56, 61]], [[50, 54]]]}","56","66",,
"15153","30","tensorflow","c319703d3669c9eec51f17ffc5e7e586b9608074","pom.xml","update","{'src_line': 9, 'dest_line': 9, 'mode': 'update', 'str_diff': [[[15, 17]], [[15, 21]]], 'indent_offset': 0, 'edit_action': 'Update line 9 to line 9'}","9","9",,
"15154","30","tensorflow","c4f0f9a8f74bf9dba4fd261ab1970592ba6a9668","pom.xml","update","{'src_line': 9, 'dest_line': 9, 'mode': 'update', 'str_diff': [[[21, 21]], [[21, 21]]], 'indent_offset': 0, 'edit_action': 'Update line 9 to line 9'}","9","9",,
"15155","30","tensorflow","c678970e351417ba1145fe53c92519f8c64830dc","pom.xml","update","{'src_line': 9, 'dest_line': 9, 'mode': 'update', 'str_diff': [[[15, 20]], [[15, 16]]], 'indent_offset': 0, 'edit_action': 'Update line 9 to line 9'}","9","9",,
"15156","30","tensorflow","c87a7ca3113c95aaf52de7a094773feb2dba2fa1","base-strings.xml","update","{'src_line': 19, 'dest_line': 19, 'mode': 'update', 'str_diff': [[[34, 34]], [[34, 34]]], 'indent_offset': 0, 'edit_action': 'Update line 19 to line 19'}","19","19",,
"15157","30","tensorflow","c9efdaf468d8ab4d13498c3ada74556419f882b8","pom.xml","update","{'src_line': 22, 'dest_line': 22, 'mode': 'update', 'str_diff': [[[20, 20]], [[20, 20]]], 'indent_offset': 0, 'edit_action': 'Update line 22 to line 22'}","22","22",,
"15158","30","tensorflow","c9efdaf468d8ab4d13498c3ada74556419f882b8","pom.xml","update","{'src_line': 23, 'dest_line': 23, 'mode': 'update', 'str_diff': [[[20, 20]], [[20, 20]]], 'indent_offset': 0, 'edit_action': 'Update line 23 to line 23'}","23","23",,
"15159","30","tensorflow","d07a8d4071b20d10226ea81758c9306ffce21317","pom.xml","update","{'src_line': 9, 'dest_line': 9, 'mode': 'update', 'str_diff': [[[18, 21]], [[]]], 'indent_offset': 0, 'edit_action': 'Update line 9 to line 9'}","9","9",,
"15160","30","tensorflow","d5f435cda9ecb54ada5dc16449889f9ac7ff3d25","pom.xml","update","{'src_line': 9, 'dest_line': 9, 'mode': 'update', 'str_diff': [[[21, 21]], [[21, 21]]], 'indent_offset': 0, 'edit_action': 'Update line 9 to line 9'}","9","9",,
"15161","30","tensorflow","d603a253d521515c3d529f13209e7a7f3dab7b83","pom.xml","update","{'src_line': 19, 'dest_line': 19, 'mode': 'update', 'str_diff': [[[17, 19]], [[17, 19]]], 'indent_offset': 0, 'edit_action': 'Update line 19 to line 19'}","19","19",,
"15162","30","tensorflow","d8fb60adcb83ec5cdfc93a7c31c660ba628d42fb","pom.xml","update","{'src_line': 9, 'dest_line': 9, 'mode': 'update', 'str_diff': [[[15, 17]], [[15, 21]]], 'indent_offset': 0, 'edit_action': 'Update line 9 to line 9'}","9","9",,
"15163","30","tensorflow","d94dca2174f0c05dfa03796c3ae31d345813d025","pom.xml","update","{'src_line': 9, 'dest_line': 9, 'mode': 'update', 'str_diff': [[[18, 21]], [[]]], 'indent_offset': 0, 'edit_action': 'Update line 9 to line 9'}","9","9",,
"15164","30","tensorflow","dc9e308ef74c7aadc357437c4018ba5038b1f706","pom.xml","update","{'src_line': 9, 'dest_line': 9, 'mode': 'update', 'str_diff': [[[21, 21]], [[21, 21]]], 'indent_offset': 0, 'edit_action': 'Update line 9 to line 9'}","9","9",,
"15165","30","tensorflow","dfb3ab1f91ab17556c90af3e343e63b701e2afc1","camera_connection_fragment.xml","update","{'src_line': 33, 'dest_line': 33, 'mode': 'update', 'str_diff': [[[25, 37]], [[25, 37]]], 'indent_offset': 0, 'edit_action': 'Update line 33 to line 33'}","33","33",,
"15166","30","tensorflow","e1eae197f7039d2749dbf4fc65ce3d575973631f","camera_connection_fragment.xml","update","{'src_line': 33, 'dest_line': 33, 'mode': 'update', 'str_diff': [[[]], [[32, 37]]], 'indent_offset': 0, 'edit_action': 'Update line 33 to line 33'}","33","33",,
"15167","30","tensorflow","e1eae197f7039d2749dbf4fc65ce3d575973631f","camera_connection_fragment_tracking.xml","update","{'src_line': 26, 'dest_line': 26, 'mode': 'update', 'str_diff': [[[]], [[27, 35]]], 'indent_offset': 0, 'edit_action': 'Update line 26 to line 26'}","26","26",,
"15168","30","tensorflow","e1eae197f7039d2749dbf4fc65ce3d575973631f","camera_connection_fragment_tracking.xml","c_update","{'src_line': 26, 'dest_line': 31, 'mode': 'c_update', 'edit_action': 'Update line 26 to line 31', 'str_diff': [[[]], [[27, 32]]]}","26","31",,
"15169","30","tensorflow","e5b4bf674a2e9f9e5dff68b598c82c9f6dc0fb9d","pom.xml","update","{'src_line': 9, 'dest_line': 9, 'mode': 'update', 'str_diff': [[[15, 16]], [[15, 20]]], 'indent_offset': 0, 'edit_action': 'Update line 9 to line 9'}","9","9",,
"15170","30","tensorflow","ec6e45e9e9a7044c6aab7097ae1f08f62a59449b","pom.xml","update","{'src_line': 9, 'dest_line': 9, 'mode': 'update', 'str_diff': [[[15, 16]], [[15, 20]]], 'indent_offset': 0, 'edit_action': 'Update line 9 to line 9'}","9","9",,
"15171","30","tensorflow","ef24ad14502e992716c49fdd5c63e6b2c2fb6b5a","pom.xml","update","{'src_line': 9, 'dest_line': 9, 'mode': 'update', 'str_diff': [[[15, 16]], [[15, 20]]], 'indent_offset': 0, 'edit_action': 'Update line 9 to line 9'}","9","9",,
"15172","30","tensorflow","efd40e5b73a08525909cbee036df44205e839c0d","camera_connection_fragment.xml","update","{'src_line': 33, 'dest_line': 33, 'mode': 'update', 'str_diff': [[[25, 37]], [[25, 37]]], 'indent_offset': 0, 'edit_action': 'Update line 33 to line 33'}","33","33",,
"15173","30","tensorflow","f394207e840c6ea72c153fb2bb4e781f63f5e119","AndroidManifest.xml","update","{'src_line': 3, 'dest_line': 3, 'mode': 'update', 'str_diff': [[[0, 9]], [[0, 3]]], 'indent_offset': -6, 'edit_action': 'Update line 3 to line 3 with moving left 6 whitespaces.'}","3","3",,
"15174","30","tensorflow","f580727bfdcb1a40d110d2501c51e3d893619e8c","pom.xml","update","{'src_line': 9, 'dest_line': 9, 'mode': 'update', 'str_diff': [[[18, 21]], [[]]], 'indent_offset': 0, 'edit_action': 'Update line 9 to line 9'}","9","9",,
"15175","30","tensorflow","f69c7569cd9060781244c968e0c86a3ca66d46c6","pom.xml","update","{'src_line': 9, 'dest_line': 9, 'mode': 'update', 'str_diff': [[[18, 21]], [[]]], 'indent_offset': 0, 'edit_action': 'Update line 9 to line 9'}","9","9",,
"15176","30","tensorflow","f8d7553d0f34b621d6123e153e69b0babb09d22c","fragment_camera2_basic.xml","c_update","{'src_line': 68, 'dest_line': 96, 'mode': 'c_update', 'edit_action': 'Update line 68 to line 96', 'str_diff': [[[28, 34]], [[28, 52]]]}","68","96",,
"15177","30","tensorflow","f957cfbc4d27a57bf08d128b41042a16f1155ab0","pom.xml","c_update","{'src_line': 33, 'dest_line': 35, 'mode': 'c_update', 'edit_action': 'Update line 33 to line 35', 'str_diff': [[[]], [[22, 28]]]}","33","35",,
"15178","30","tensorflow","f957cfbc4d27a57bf08d128b41042a16f1155ab0","pom.xml","c_update","{'src_line': 34, 'dest_line': 36, 'mode': 'c_update', 'edit_action': 'Update line 34 to line 36', 'str_diff': [[[12, 16]], [[12, 37]]]}","34","36",,
"15179","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","BugsTest.java","update","{'src_line': 8, 'dest_line': 8, 'mode': 'update', 'str_diff': [[[26, 46]], [[26, 46]]], 'indent_offset': 0, 'edit_action': 'Update line 8 to line 8'}","8","8",,
"15180","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","BugsTest.java","c_update","{'src_line': 43, 'dest_line': 42, 'mode': 'c_update', 'edit_action': 'Update line 43 to line 42', 'str_diff': [[[45, 63]], [[45, 62]]]}","43","42",,
"15181","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","BugsTest.java","c_update","{'src_line': 48, 'dest_line': 43, 'mode': 'c_update', 'edit_action': 'Update line 48 to line 43', 'str_diff': [[[35, 39]], [[]]]}","48","43",,
"15182","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","BugsTest.java","c_update","{'src_line': 49, 'dest_line': 44, 'mode': 'c_update', 'edit_action': 'Update line 49 to line 44', 'str_diff': [[[41, 63]], [[41, 52]]]}","49","44",,
"15183","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","CommandLine.java","update","{'src_line': 270, 'dest_line': 274, 'mode': 'update', 'str_diff': [[[25, 36]], [[25, 27]]], 'indent_offset': 0, 'edit_action': 'Update line 270 to line 274'}","270","274",,
"15184","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","CommandLine.java","update","{'src_line': 271, 'dest_line': 275, 'mode': 'update', 'str_diff': [[[42, 53]], [[42, 44]]], 'indent_offset': 0, 'edit_action': 'Update line 271 to line 275'}","271","275",,
"15185","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","CommandLine.java","update","{'src_line': 274, 'dest_line': 278, 'mode': 'update', 'str_diff': [[[25, 36]], [[25, 27]]], 'indent_offset': 0, 'edit_action': 'Update line 274 to line 278'}","274","278",,
"15186","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","CommandLine.java","update","{'src_line': 275, 'dest_line': 279, 'mode': 'update', 'str_diff': [[[42, 53]], [[42, 44]]], 'indent_offset': 0, 'edit_action': 'Update line 275 to line 279'}","275","279",,
"15187","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 95, 'dest_line': 101, 'mode': 'update', 'str_diff': [[[22, 28]], [[]]], 'indent_offset': 0, 'edit_action': 'Update line 95 to line 101'}","95","101",,
"15188","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 98, 'dest_line': 104, 'mode': 'update', 'str_diff': [[[19, 41]], [[19, 25]]], 'indent_offset': 0, 'edit_action': 'Update line 98 to line 104'}","98","104",,
"15189","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 101, 'dest_line': 107, 'mode': 'update', 'str_diff': [[[20, 42]], [[20, 25]]], 'indent_offset': 0, 'edit_action': 'Update line 101 to line 107'}","101","107",,
"15190","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 104, 'dest_line': 110, 'mode': 'update', 'str_diff': [[[19, 41]], [[19, 29]]], 'indent_offset': 0, 'edit_action': 'Update line 104 to line 110'}","104","110",,
"15191","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 107, 'dest_line': 113, 'mode': 'update', 'str_diff': [[[20, 42]], [[20, 27]]], 'indent_offset': 0, 'edit_action': 'Update line 107 to line 113'}","107","113",,
"15192","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 109, 'dest_line': 116, 'mode': 'update', 'str_diff': [[[31, 38]], [[]]], 'indent_offset': 0, 'edit_action': 'Update line 109 to line 116'}","109","116",,
"15193","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 115, 'dest_line': 122, 'mode': 'update', 'str_diff': [[[16, 18]], [[]]], 'indent_offset': 0, 'edit_action': 'Update line 115 to line 122'}","115","122",,
"15194","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 122, 'dest_line': 125, 'mode': 'update', 'str_diff': [[[19, 45]], [[19, 23]]], 'indent_offset': 0, 'edit_action': 'Update line 122 to line 125'}","122","125",,
"15195","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 124, 'dest_line': 127, 'mode': 'update', 'str_diff': [[[8, 9]], [[8, 34]]], 'indent_offset': 0, 'edit_action': 'Update line 124 to line 127'}","124","127",,
"15196","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 125, 'dest_line': 128, 'mode': 'update', 'str_diff': [[[22, 34]], [[22, 27]]], 'indent_offset': 0, 'edit_action': 'Update line 125 to line 128'}","125","128",,
"15197","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 137, 'dest_line': 161, 'mode': 'update', 'str_diff': [[[30, 44]], [[30, 31]]], 'indent_offset': 0, 'edit_action': 'Update line 137 to line 161'}","137","161",,
"15198","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 139, 'dest_line': 163, 'mode': 'update', 'str_diff': [[[54, 68]], [[54, 55]]], 'indent_offset': 0, 'edit_action': 'Update line 139 to line 163'}","139","163",,
"15199","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 180, 'dest_line': 216, 'mode': 'update', 'str_diff': [[[18, 47]], [[18, 49]]], 'indent_offset': 0, 'edit_action': 'Update line 180 to line 216'}","180","216",,
"15200","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 183, 'dest_line': 219, 'mode': 'update', 'str_diff': [[[13, 41]], [[13, 43]]], 'indent_offset': 0, 'edit_action': 'Update line 183 to line 219'}","183","219",,
"15201","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 193, 'dest_line': 229, 'mode': 'update', 'str_diff': [[[18, 63]], [[18, 65]]], 'indent_offset': 0, 'edit_action': 'Update line 193 to line 229'}","193","229",,
"15202","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 196, 'dest_line': 232, 'mode': 'update', 'str_diff': [[[13, 42]], [[13, 44]]], 'indent_offset': 0, 'edit_action': 'Update line 196 to line 232'}","196","232",,
"15203","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 200, 'dest_line': 236, 'mode': 'update', 'str_diff': [[[7, 55]], [[7, 62]]], 'indent_offset': 0, 'edit_action': 'Update line 200 to line 236'}","200","236",,
"15204","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 207, 'dest_line': 243, 'mode': 'update', 'str_diff': [[[18, 79]], [[18, 81]]], 'indent_offset': 0, 'edit_action': 'Update line 207 to line 243'}","207","243",,
"15205","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 222, 'dest_line': 261, 'mode': 'update', 'str_diff': [[[]], [[43, 43]]], 'indent_offset': 0, 'edit_action': 'Update line 222 to line 261'}","222","261",,
"15206","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 224, 'dest_line': 263, 'mode': 'update', 'str_diff': [[[21, 29]], [[21, 26]]], 'indent_offset': 0, 'edit_action': 'Update line 224 to line 263'}","224","263",,
"15207","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 236, 'dest_line': 275, 'mode': 'update', 'str_diff': [[[]], [[42, 42]]], 'indent_offset': 0, 'edit_action': 'Update line 236 to line 275'}","236","275",,
"15208","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","c_update","{'src_line': 236, 'dest_line': 284, 'mode': 'c_update', 'edit_action': 'Update line 236 to line 284', 'str_diff': [[[10, 41]], [[10, 38]]]}","236","284",,
"15209","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","c_update","{'src_line': 236, 'dest_line': 302, 'mode': 'c_update', 'edit_action': 'Update line 236 to line 302', 'str_diff': [[[10, 41]], [[10, 43]]]}","236","302",,
"15210","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","c_update","{'src_line': 237, 'dest_line': 285, 'mode': 'c_update', 'edit_action': 'Update line 237 to line 285', 'str_diff': [[[6, 6]], [[]]]}","237","285",,
"15211","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","c_update","{'src_line': 237, 'dest_line': 303, 'mode': 'c_update', 'edit_action': 'Update line 237 to line 303', 'str_diff': [[[6, 6]], [[]]]}","237","303",,
"15212","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","c_update","{'src_line': 238, 'dest_line': 286, 'mode': 'c_update', 'edit_action': 'Update line 238 to line 286', 'str_diff': [[[8, 32]], [[8, 36]]]}","238","286",,
"15213","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","c_update","{'src_line': 238, 'dest_line': 304, 'mode': 'c_update', 'edit_action': 'Update line 238 to line 304', 'str_diff': [[[8, 32]], [[8, 44]]]}","238","304",,
"15214","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 248, 'dest_line': 293, 'mode': 'update', 'str_diff': [[[4, 47]], [[5, 47]]], 'indent_offset': 1, 'edit_action': 'Update line 248 to line 293 with moving right 1 whitespaces.'}","248","293",,
"15215","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 261, 'dest_line': 311, 'mode': 'update', 'str_diff': [[[7, 61]], [[7, 68]]], 'indent_offset': 0, 'edit_action': 'Update line 261 to line 311'}","261","311",,
"15216","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","c_update","{'src_line': 261, 'dest_line': 364, 'mode': 'c_update', 'edit_action': 'Update line 261 to line 364', 'str_diff': [[[7, 61]], [[8, 52]]]}","261","364",,
"15217","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","c_update","{'src_line': 263, 'dest_line': 366, 'mode': 'c_update', 'edit_action': 'Update line 263 to line 366', 'str_diff': [[[14, 62]], [[15, 65]]]}","263","366",,
"15218","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 304, 'dest_line': 355, 'mode': 'update', 'str_diff': [[[5, 6]], [[]]], 'indent_offset': 1, 'edit_action': 'Update line 304 to line 355 with moving right 1 whitespaces.'}","304","355",,
"15219","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 316, 'dest_line': 373, 'mode': 'update', 'str_diff': [[[5, 6]], [[]]], 'indent_offset': 1, 'edit_action': 'Update line 316 to line 373 with moving right 1 whitespaces.'}","316","373",,
"15220","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 324, 'dest_line': 382, 'mode': 'update', 'str_diff': [[[5, 6]], [[]]], 'indent_offset': 1, 'edit_action': 'Update line 324 to line 382 with moving right 1 whitespaces.'}","324","382",,
"15221","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 342, 'dest_line': 410, 'mode': 'update', 'str_diff': [[[5, 6]], [[]]], 'indent_offset': 1, 'edit_action': 'Update line 342 to line 410 with moving right 1 whitespaces.'}","342","410",,
"15222","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 350, 'dest_line': 419, 'mode': 'update', 'str_diff': [[[4, 5]], [[]]], 'indent_offset': 1, 'edit_action': 'Update line 350 to line 419 with moving right 1 whitespaces.'}","350","419",,
"15223","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 383, 'dest_line': 452, 'mode': 'update', 'str_diff': [[[7, 45]], [[7, 53]]], 'indent_offset': 0, 'edit_action': 'Update line 383 to line 452'}","383","452",,
"15224","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 423, 'dest_line': 492, 'mode': 'update', 'str_diff': [[[7, 10]], [[7, 23]]], 'indent_offset': 0, 'edit_action': 'Update line 423 to line 492'}","423","492",,
"15225","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 431, 'dest_line': 500, 'mode': 'update', 'str_diff': [[[7, 10]], [[7, 23]]], 'indent_offset': 0, 'edit_action': 'Update line 431 to line 500'}","431","500",,
"15226","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","c_update","{'src_line': 440, 'dest_line': 526, 'mode': 'c_update', 'edit_action': 'Update line 440 to line 526', 'str_diff': [[[24, 58]], [[24, 49]]]}","440","526",,
"15227","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","c_update","{'src_line': 441, 'dest_line': 527, 'mode': 'c_update', 'edit_action': 'Update line 441 to line 527', 'str_diff': [[[7, 55]], [[7, 36]]]}","441","527",,
"15228","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 449, 'dest_line': 518, 'mode': 'update', 'str_diff': [[[41, 63]], [[41, 58]]], 'indent_offset': 0, 'edit_action': 'Update line 449 to line 518'}","449","518",,
"15229","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","Option.java","update","{'src_line': 450, 'dest_line': 519, 'mode': 'update', 'str_diff': [[[]], [[7, 30]]], 'indent_offset': 0, 'edit_action': 'Update line 450 to line 519'}","450","519",,
"15230","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","OptionBuilder.java","update","{'src_line': 2, 'dest_line': 2, 'mode': 'update', 'str_diff': [[[147, 167]], [[147, 167]]], 'indent_offset': 0, 'edit_action': 'Update line 2 to line 2'}","2","2",,
"15231","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","OptionBuilder.java","update","{'src_line': 3, 'dest_line': 3, 'mode': 'update', 'str_diff': [[[16, 16]], [[16, 16]]], 'indent_offset': 0, 'edit_action': 'Update line 3 to line 3'}","3","3",,
"15232","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","OptionBuilder.java","update","{'src_line': 4, 'dest_line': 4, 'mode': 'update', 'str_diff': [[[19, 28]], [[19, 28]]], 'indent_offset': 0, 'edit_action': 'Update line 4 to line 4'}","4","4",,
"15233","11","apache-commons-cli","04490af06faa8fd1be15da88172beb32218dd336","OptionBuilder.java","c_update","{'src_line': 284, 'dest_line': 304, 'mode': 'c_update', 'edit_action': 'Update line 284 to line 304', 'str_diff': [[[32, 43]], [[]]]}","284","304",,
"15234","11","apache-commons-cli","08a1eabc26336b225cfadd3f90b2582dd2c50500","PosixParser.java","update","{'src_line': 2, 'dest_line': 2, 'mode': 'update', 'str_diff': [[[145, 165]], [[145, 165]]], 'indent_offset': 0, 'edit_action': 'Update line 2 to line 2'}","2","2",,
"15235","11","apache-commons-cli","08a1eabc26336b225cfadd3f90b2582dd2c50500","PosixParser.java","update","{'src_line': 3, 'dest_line': 3, 'mode': 'update', 'str_diff': [[[16, 16]], [[16, 16]]], 'indent_offset': 0, 'edit_action': 'Update line 3 to line 3'}","3","3",,
"15236","11","apache-commons-cli","08a1eabc26336b225cfadd3f90b2582dd2c50500","PosixParser.java","update","{'src_line': 4, 'dest_line': 4, 'mode': 'update', 'str_diff': [[[19, 28]], [[19, 28]]], 'indent_offset': 0, 'edit_action': 'Update line 4 to line 4'}","4","4",,
"15237","11","apache-commons-cli","08a1eabc26336b225cfadd3f90b2582dd2c50500","PosixParser.java","update","{'src_line': 148, 'dest_line': 148, 'mode': 'update', 'str_diff': [[[68, 88]], [[68, 101]]], 'indent_offset': 0, 'edit_action': 'Update line 148 to line 148'}","148","148",,
"15238","11","apache-commons-cli","094746596cb39b2bfbd1843233b7dd2009736c00","ApplicationTest.java","update","{'src_line': 36, 'dest_line': 53, 'mode': 'update', 'str_diff': [[[32, 67]], [[32, 86]]], 'indent_offset': 0, 'edit_action': 'Update line 36 to line 53'}","36","53",,
"15239","11","apache-commons-cli","094746596cb39b2bfbd1843233b7dd2009736c00","ApplicationTest.java","update","{'src_line': 39, 'dest_line': 56, 'mode': 'update', 'str_diff': [[[65, 67]], [[65, 65]]], 'indent_offset': 0, 'edit_action': 'Update line 39 to line 56'}","39","56",,
"15240","11","apache-commons-cli","094746596cb39b2bfbd1843233b7dd2009736c00","ApplicationTest.java","update","{'src_line': 43, 'dest_line': 72, 'mode': 'update', 'str_diff': [[[24, 73]], [[24, 52]]], 'indent_offset': 0, 'edit_action': 'Update line 43 to line 72'}","43","72",,
"15241","11","apache-commons-cli","1060ee73965dc30d92afbad80525bd4cdabe9153","CommandLine.java","update","{'src_line': 106, 'dest_line': 106, 'mode': 'update', 'str_diff': [[[24, 40]], [[]]], 'indent_offset': 0, 'edit_action': 'Update line 106 to line 106'}","106","106",,
"15242","11","apache-commons-cli","1060ee73965dc30d92afbad80525bd4cdabe9153","CommandLine.java","c_update","{'src_line': 106, 'dest_line': 115, 'mode': 'c_update', 'edit_action': 'Update line 106 to line 115', 'str_diff': [[[18, 30]], [[]]]}","106","115",,
"15243","11","apache-commons-cli","1060ee73965dc30d92afbad80525bd4cdabe9153","CommandLine.java","c_update","{'src_line': 109, 'dest_line': 118, 'mode': 'c_update', 'edit_action': 'Update line 109 to line 118', 'str_diff': [[[29, 38]], [[29, 38]]]}","109","118",,
"15244","11","apache-commons-cli","1060ee73965dc30d92afbad80525bd4cdabe9153","CommandLine.java","c_update","{'src_line': 110, 'dest_line': 119, 'mode': 'c_update', 'edit_action': 'Update line 110 to line 119', 'str_diff': [[[15, 38]], [[15, 46]]]}","110","119",,
